trave_points,stars,users,price,num_of_features,beach,bar,massage,child_care,restaurant_show,bike_rent,car_rent,rooftop,fitness,spa,inclusive,billyard,swimming_pool,kitchen,fishing
0.0,1,0,50223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,1886428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3727700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,519953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3297960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0,2894301,6,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
0.0,4,0,1761939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,2289489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3006283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,1035475,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,4864224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,658894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2695271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1637331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,16556118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,642953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2124818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2039247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,2197768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1098161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.0,4,0,500000,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2,0,309594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2935305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,3215224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,6132783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1030750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,4015552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,4037500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,4,0,6396735,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,4,0,500000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,2292219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1149926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,5028038,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1982745,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,977354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,1125278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1610994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2094495,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2545445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1812811,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,2,0,500000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,989737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1313061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1832426,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0,1183689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,4842561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1645808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,792528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,5439814,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,4,0,910973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,7593901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1752534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,373431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,4327672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2937351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,686444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,249352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,2043370,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,3605368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,5445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,303292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1645808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,792528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,864064,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0,2894301,6,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,237500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,7593901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1125278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2094495,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2937351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,686444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,989737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3605368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,5445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1610994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1752534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2545445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2043370,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,489852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,373431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,3,0,296149,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,3,0,3413655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,2,0,185000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1080000,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,5,0,1639712,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0.0,0,0,468328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1776760,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.8,5,8,28191865,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,5,0,1737938,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,5,0,8676793,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,4,0,4100002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0,251339,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,452095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,9800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,12728318,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,3,0,966064,6,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
8.2,2,110,181118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,6,3682530,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,3,0,479532,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8.5,4,44,1215306,6,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
7.3,1,176,200726,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.6,4,1269,500000,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.2,4,200,1799892,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.7,3,57,720398,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1234895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,15237757,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,3,0,791070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,5,36,8219432,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,4,0,3876785,5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
8.2,4,454,2160000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,4,0,1165297,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3,0,378001,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.9,4,5,1253214,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,4,0,500000,5,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,4,0,140350,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8.3,3,623,478237,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0.0,4,0,5178934,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0,0,1091164,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.7,3,109,454427,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.4,1,27,172341,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,3,0,902500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,3,169,199500,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,149457,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9.2,2,6,164217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,0,16,327346,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,1500000,6,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,4,0,2038077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,692799,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0.0,4,0,3727700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,3,0,500000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,9882178,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8.8,3,12,410297,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,500000,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,0,9,336135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8.3,3,65,259315,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3,0,9684210,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,4,0,500000,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,1172387,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,2,0,500000,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,639577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,1927411,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8.5,3,26,626141,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8.3,2,292,328531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8.4,2,16,1727326,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8.3,2,56,4464635,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8.6,2,55,459773,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,3,0,458408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,5,7,5078066,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
8.8,3,43,750000,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
0.0,4,0,500000,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
7.7,2,53,114684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,3325655,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0,0,250000,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,8236800,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.0,3,0,3880903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,867063,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.0,0,0,3250447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1623801,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
